cohort	window	year	category	label_ru	role	group	matches	universe_records	records_with_abstract	matches_per_1000
text_only	full	2026	crystallography_nmr	Кристаллография / ЯМР	overview	structure	117	68806	65340	1.700433
text_only	full	2026	annotation_homology	Аннотация / методы гомологии	overview	computation	212	68806	65340	3.081127
text_only	full	2026	spatial_omics	Пространственные омики	overview	omics	159	68806	65340	2.310845
text_only	full	2026	compound_screening	Массовый скрининг соединений	overview	assays	127	68806	65340	1.845769
text_only	full	2026	immune_repertoire	Профилирование иммунного репертуара	overview	assays	82	68806	65340	1.191757
text_only	full	2026	deep_mutational	Deep mutational scanning	overview	computation	55	68806	65340	0.799349
text_only	full	2026	functional_screens	Функциональные геномные скрининги	overview	models	48	68806	65340	0.697614
text_only	full	2026	classic_ml	Классическое машинное обучение	ai_detail	ai	1317	68806	65340	19.140773
text_only	full	2026	deep_learning	Нейросети / глубокое обучение	ai_detail	ai	684	68806	65340	9.940994
text_only	full	2026	sequence_lm	Языковые модели биопоследовательностей	ai_detail	ai	85	68806	65340	1.235357
text_only	full	2026	text_llm	Текстовые LLM / ассистенты — прокси	ai_detail	ai	176	68806	65340	2.557916
text_only	full	2026	ai_structure	AI-предсказание структур	ai_detail	ai	173	68806	65340	2.514316
text_only	full	2026	nlp	NLP / анализ научных текстов	ai_detail	ai	87	68806	65340	1.264425
text_only	full	2026	generative	Генеративные модели / diffusion / GAN	ai_detail	ai	70	68806	65340	1.017353
text_only	ytd	2010	pcr	ПЦР / dPCR / изотерм. тесты	overview	assays	2146	27408	25360	78.298307
text_only	ytd	2010	serology	Серология / иммуноанализ	overview	assays	1560	27408	25360	56.917688
text_only	ytd	2010	transcriptomics	Транскриптомика / RNA-seq	overview	omics	89	27408	25360	3.247227
text_only	ytd	2010	ai_all	AI / машинное / глубокое обучение	overview	ai	59	27408	25360	2.152656
text_only	ytd	2010	phylogenetics	Филогенетика / геномная эпидем.	overview	population	837	27408	25360	30.538529
text_only	ytd	2010	animal_models	Животные модели	overview	models	762	27408	25360	27.802102
text_only	ytd	2010	genome_seq	Геномное / массовое секвенирование	overview	omics	44	27408	25360	1.605371
text_only	ytd	2010	cell_culture	Клеточные линии / первичные культуры	overview	models	1466	27408	25360	53.488033
text_only	ytd	2010	metagenomics	Метагеномика / виромика	overview	omics	42	27408	25360	1.532399
text_only	ytd	2010	viral_vectors	Вирусные векторы / доставка генов	overview	platforms	525	27408	25360	19.154991
text_only	ytd	2010	molecular_modeling	Молекулярное моделирование	overview	computation	173	27408	25360	6.312026
text_only	ytd	2010	cytometry	Цитометрия / иммунофенотипинг	overview	assays	428	27408	25360	15.615879
text_only	ytd	2010	proteomics	Протеомика / интерактомика	overview	omics	199	27408	25360	7.260654
text_only	ytd	2010	single_cell	Одноклеточные / ядерные омики	overview	omics	49	27408	25360	1.787799
text_only	ytd	2010	rna_vaccines	РНК- / мРНК-вакцины	overview	platforms	0	27408	25360	0.000000
text_only	ytd	2010	math_epi	Математическая эпидемиология	overview	computation	46	27408	25360	1.678342
text_only	ytd	2010	systems_biology	Системная биология / мультиомика	overview	computation	16	27408	25360	0.583771
text_only	ytd	2010	metabolomics	Метаболомика / липидомика	overview	omics	10	27408	25360	0.364857
text_only	ytd	2010	biosensors	Биосенсоры / микрофлюидика	overview	assays	55	27408	25360	2.006713
text_only	ytd	2010	vlp_nanovaccines	VLP / наночастичные вакцины	overview	platforms	191	27408	25360	6.968768
text_only	ytd	2010	crispr_diagnostics	CRISPR-диагностика	overview	assays	0	27408	25360	0.000000
text_only	ytd	2010	cryo_em	Крио-ЭМ / электронная томография	overview	structure	57	27408	25360	2.079685
text_only	ytd	2010	wastewater	Надзор: сточные воды / среда	overview	population	6	27408	25360	0.218914
text_only	ytd	2010	organoids	Органоиды / органы-на-чипе	overview	models	1	27408	25360	0.036486
text_only	ytd	2010	cell_microscopy	Клеточная микроскопия	overview	structure	182	27408	25360	6.640397
text_only	ytd	2010	epigenomics	Эпигеномика / модификации РНК	overview	omics	59	27408	25360	2.152656
text_only	ytd	2010	long_reads	Длинные чтения / direct RNA	overview	omics	0	27408	25360	0.000000
text_only	ytd	2010	crystallography_nmr	Кристаллография / ЯМР	overview	structure	83	27408	25360	3.028313
text_only	ytd	2010	annotation_homology	Аннотация / методы гомологии	overview	computation	49	27408	25360	1.787799
text_only	ytd	2010	spatial_omics	Пространственные омики	overview	omics	0	27408	25360	0.000000
text_only	ytd	2010	compound_screening	Массовый скрининг соединений	overview	assays	40	27408	25360	1.459428
text_only	ytd	2010	immune_repertoire	Профилирование иммунного репертуара	overview	assays	13	27408	25360	0.474314
text_only	ytd	2010	deep_mutational	Deep mutational scanning	overview	computation	0	27408	25360	0.000000
text_only	ytd	2010	functional_screens	Функциональные геномные скрининги	overview	models	15	27408	25360	0.547285
text_only	ytd	2010	classic_ml	Классическое машинное обучение	ai_detail	ai	42	27408	25360	1.532399
text_only	ytd	2010	deep_learning	Нейросети / глубокое обучение	ai_detail	ai	20	27408	25360	0.729714
text_only	ytd	2010	sequence_lm	Языковые модели биопоследовательностей	ai_detail	ai	0	27408	25360	0.000000
text_only	ytd	2010	text_llm	Текстовые LLM / ассистенты — прокси	ai_detail	ai	0	27408	25360	0.000000
text_only	ytd	2010	ai_structure	AI-предсказание структур	ai_detail	ai	0	27408	25360	0.000000
text_only	ytd	2010	nlp	NLP / анализ научных текстов	ai_detail	ai	3	27408	25360	0.109457
text_only	ytd	2010	generative	Генеративные модели / diffusion / GAN	ai_detail	ai	0	27408	25360	0.000000
text_only	ytd	2011	pcr	ПЦР / dPCR / изотерм. тесты	overview	assays	2333	30822	28781	75.692687
text_only	ytd	2011	serology	Серология / иммуноанализ	overview	assays	1736	30822	28781	56.323405
text_only	ytd	2011	transcriptomics	Транскриптомика / RNA-seq	overview	omics	125	30822	28781	4.055545
text_only	ytd	2011	ai_all	AI / машинное / глубокое обучение	overview	ai	51	30822	28781	1.654662
text_only	ytd	2011	phylogenetics	Филогенетика / геномная эпидем.	overview	population	931	30822	28781	30.205697
text_only	ytd	2011	animal_models	Животные модели	overview	models	904	30822	28781	29.329700
text_only	ytd	2011	genome_seq	Геномное / массовое секвенирование	overview	omics	91	30822	28781	2.952437
text_only	ytd	2011	cell_culture	Клеточные линии / первичные культуры	overview	models	1575	30822	28781	51.099864
text_only	ytd	2011	metagenomics	Метагеномика / виромика	overview	omics	73	30822	28781	2.368438
text_only	ytd	2011	viral_vectors	Вирусные векторы / доставка генов	overview	platforms	599	30822	28781	19.434170
text_only	ytd	2011	molecular_modeling	Молекулярное моделирование	overview	computation	161	30822	28781	5.223542
